,Full list Index,Event Time,Duration,DIP,LANL,Max E,Min E,Flow Dir,GSM-x,GSM-y,GSM-z,RE,Dipole L,MLT_x,Blasma,AE,Unnamed: 16,Comments,max_v,min_v,mean_E,estimated_distance_m,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,model_field_line_length_idl,TIME,GSM_X,GSM_Y,GSM_Z,MLT_y,L,STORM_PHASE,BX_GSM,DIST,BETA,datetime_str,KP,SW_P,DST,IMF_BY,IMF_BZ,direction,p_value,region,index,location,direction_et,dispersion_time,good_fit
10,505.0,2016-05-16/14:34:00,20,Y,Y,6730.0,128,3,-9.304835699999998,-6.4241106,-1.16577553,11.427918,15.246857,2.7011523,,,,,285.8849091568721,39.42654162983744,3429.0,8.604458528064045,21.853140798614998,2016-05-16,7.0,5.0,1.6829427991825345,3.0,1133.5353088378906,10.898153461380607,1463409750.0,-9.217008612321901,-6.449710733614573,-1.6834999483809472,2.736377298324765,15.237648429433289,0.0,-54.0773208618164,11.375015004265881,0.20334051392085808,2016-05-16 14:32:30,3.0,2.6329332828521728,-11.479999923706053,4.948000049591064,-0.840399980545044,PARA,0.640732636595627,BL,505.0,south,outward,25.0,True
11,,2016-05-27/03:57:00,18,Y,N,13100.0,247,3,-9.6189027,0.45088370000000005,-1.1635046999999998,9.6995014,10.818292999999999,23.812304,,,,,398.8589547662993,54.768667598624134,6673.5,10.750008718092138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
12,73.0,2016-05-28/04:20:00,24,Y,Y,24800.0,134,3,-9.9963049,0.25673503,-1.2152411,10.073174,11.242694,23.897085999999998,,,,,548.794233590608,40.340018976891805,12467.0,9.830197204398074,5.813825341282005,2016-05-28,2.0,4.0,0.7296458413352914,2.0,806.7648448944092,9.850525229815478,1464408600.0,-9.869366192374825,0.37327437402598695,-1.1889846647498525,23.84839910011014,11.10171428764117,0.0,-65.95499992370605,9.947969902782527,0.04738070857671629,2016-05-28 04:02:30,2.0,3.5376667380332947,6.650000035762787,-5.018000066280365,1.2680000439286232,PARA,0.6943195896420747,Lobe,73.0,south,outward,20.0,True
13,1022.0,2016-05-30/04:10:00,56,Y,N,23600.0,139,3,-10.036351,0.51419282,-1.1678262,10.117142,11.298433000000001,23.794636999999998,,,,,535.3523340651142,41.08573863919486,11869.5,23.443085376102342,43.65799042799665,2016-05-30,4.0,4.0,1.661369044298061,2.0,2883.552703857422,10.04466245301273,1464582000.0,-10.151314893481072,0.4063013135737271,-1.1900587778783969,23.83946910515342,11.424297164850525,0.0,-53.04016876220703,10.229124002289407,0.1804845696518976,2016-05-30 04:12:30,3.0,2.1458749771118164,-13.950000047683714,-3.2490000128746033,-1.6614999771118166,PARA,0.4357509030636053,BL,1022.0,south,outward,20.0,False
14,716.0,2016-05-30/06:12:00,24,Y,N,13700.0,128,3,-11.149696,-0.84890548,-1.3018324,11.257591,12.644072,0.30575874,,,,,407.8908682649483,39.42654162983744,6914.0,9.853843564043565,27.787564397499924,2016-05-30,5.0,6.0,5.430239050199216,4.0,1376.3563690185547,11.220130376588719,1464589500.0,-11.225336489881641,-0.9897763047169427,-1.2973520953140425,0.3541760990524365,12.758673815457968,0.0,-45.58692423502604,11.343689873801035,0.311682100161869,2016-05-30 06:12:30,2.0,2.5984166463216147,-11.200000127156576,-4.24233345190684,-1.8379166126251223,PARA,0.24592991702027323,BL,716.0,south,outward,30.0,False
15,395.0,2016-06-05/08:42:00,20,Y,N,3670.0,67,3,-11.83625,-1.7727761000000002,-0.95218186,12.006091,13.884307000000002,0.60944268,,,,,211.11385255028398,28.52470097175421,1868.5,6.205118206123779,16.9907182017038,2016-06-05,3.0,4.0,1.280414900175687,2.0,685.7728881835939,11.78489082069623,1465116900.0,-11.827862744644973,-1.890760827902607,-0.9204460479068155,0.6511912814149017,13.943073029608346,0.0,-63.47541046142578,12.013475143176336,0.4021472678536603,2016-06-05 08:47:30,2.0,13.510499715805054,24.09999990463257,5.964499890804291,-4.557000279426575,PARA,0.5271830485287338,BL,395.0,south,outward,20.0,False
16,,2016-06-05/14:49:00,14,Y,N,24400.0,139,3,-9.091509199999999,-4.3795364,-0.39564124,10.099129,13.362704,1.9960572,,,,,544.3504824508965,41.08573863919486,12269.5,5.852729367145177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17,,2016-06-05/15:04:00,16,Y,N,24400.0,139,3,-8.8575759,-4.4398824,-0.41051114,9.916538000000001,13.163862,2.0715722,,,,,544.3504824508965,41.08573863919486,12269.5,6.688833562451632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
18,321.0,2016-06-06/01:41:00,22,Y,N,24400.0,139,4,-8.322101,2.4210205,-0.64639844,8.6911758,9.781084199999999,22.853460000000002,,,,,544.3504824508965,41.08573863919486,12269.5,9.197146148370994,15.41371973829083,2016-06-06,1.0,4.0,3.2099635939315965,2.0,1082.4143676757812,8.781314797553943,1465178100.0,-8.580030826704943,2.311978046492575,-0.7003436917616452,22.934818706539872,10.026031353691614,0.0,-62.257243156433105,8.913929787148406,0.3511185038012457,2016-06-06 01:47:30,2.0,4.5458749532699585,-44.60000038146973,-4.1885000467300415,-4.256499886512756,PARA,0.2008932117429535,BL,321.0,south,outward,20.0,False
19,1507.0,2016-06-06/05:33:00,44,Y,Y,24400.0,66,3,-11.257793,0.21925001,-1.1841231,11.322019000000001,12.688819,23.921646,,,,,544.3504824508965,28.311029791117594,12233.0,12.361217615483772,34.39077062239821,2016-06-06,1.0,4.0,3.233874341057157,2.0,7248.696044921875,56.96109607675413,1465192500.0,-11.399358911770221,-0.005044339935011459,-1.1839151714408676,12.001675167881858,12.865494815188786,0.0,-49.37263298034668,11.46082990037373,0.28613577167524035,2016-06-06 05:47:30,2.0,4.1876251101493835,-49.05000019073486,-2.3770000338554382,-4.852999806404114,ANTI,0.19850575823629124,Dayside,1507.0,south,earthward,20.0,False
20,885.0,2016-06-11/11:43:00,68,Y,N,13700.0,139,3,-11.100202000000001,-2.5941179,-0.32276187,11.403864,14.070386,0.97628776,,,,,407.8908682649483,41.08573863919486,6919.5,29.225758854236513,32.898908844438836,2016-06-11,6.0,4.0,1.280890972009707,2.0,2570.445556640625,10.93897472562321,1465646100.0,-11.000607232381189,-2.680891854785484,-0.2938247395684377,1.0192193614330645,14.039484642878907,0.0,-39.184797286987305,11.326510929864238,0.5383356203408012,2016-06-11 11:47:30,2.0,1.379875034093857,-14.550000190734867,5.746500015258789,1.3724999874830246,PARA,0.5270575749625453,BL,885.0,south,outward,20.0,False
21,718.0,2016-06-12/14:52:00,26,Y,N,25600.0,66,3,-8.6933886,-3.6846092000000006,-0.039364302999999996,9.4420814,12.312133,1.7652296000000003,,,,Adjust end time,557.5754989038354,28.311029791117594,12833.0,7.2948633231773465,27.82164185930644,2016-06-12,3.0,7.0,9.944030473150088,5.0,1848.469970703125,8.810212532932626,1465743750.0,-8.508992422396206,-3.732175954420344,-0.04199903854626554,1.821992858486827,12.124459660636191,0.0,-61.77862330845424,9.292325525276917,0.4186157831909207,2016-06-12 14:47:30,2.0,4.308571304593768,11.11428560529436,5.523428542273385,7.073428222111294,PARA,0.0768367401749096,BL,718.0,south,outward,35.0,False
22,861.0,2016-08-03/06:16:00,30,Y,Y,24800.0,246,3,-9.5082927,5.4437483,-2.001228,11.137636,12.235471,21.944247,,,,,548.794233590608,54.657687408397855,12523.0,17.131377058720545,32.32663822607151,2016-08-03,5.0,10.0,9.311425258107962,8.0,1450.5881149291993,10.768363446190378,1470207000.0,-9.432298708263904,5.0259844559846805,-1.9029190631318191,22.059657430285917,11.974694268134405,2.0,-62.68733863830566,10.856815657371532,0.3835615311904691,2016-08-03 06:27:30,2.0,6.667124927043915,-57.7,8.967566561698913,-0.4459999382495881,PARA,0.3167094714770111,BL,861.0,south,outward,50.0,False
23,305.0,2016-08-03/09:50:00,23,Y,Y,14400.0,69,3,-8.1577988,2.567422,-0.8094923,8.590495599999999,9.605113099999999,22.771093,,,,,418.1816241778766,28.947312153581567,7234.5,6.72894704548892,14.5967520953209,2016-08-03,8.0,6.0,12.878855416859091,4.0,667.2922248840333,8.08851367450938,1470218700.0,-7.965998164847771,2.3462863450775764,-0.6798239762154271,22.845236916129316,9.306762419956016,3.0,-82.2845573425293,8.332892363530924,0.24492700745676033,2016-08-03 09:52:30,2.0,3.733750065167744,-44.60000038146973,6.241000175476074,-14.736666679382324,PARA,0.01188315077508828,BL,305.0,south,outward,30.0,False
24,426.0,2016-08-05/09:21:00,8,N,Y,7450.0,143,3,-8.23797788,3.0152104,-1.0422726,8.834145199999998,9.8330302,22.592095,,,,,300.7889207129068,41.67270749910569,3796.5,3.6405429119168713,17.561812470055617,2016-08-05,2.0,7.0,9.521610104503042,5.0,2521.790237426758,8.517697965283018,1470389250.0,-8.166157775384212,2.920668621811242,-0.9887876333686023,22.62140468627192,9.71443049668319,4.0,-69.74549865722656,8.72981500147098,0.1340913725234521,2016-08-05 09:12:30,2.0,2.158071466854641,-23.91428565979004,2.235714282308306,-2.910571430410658,PARA,0.08998207551421056,BL,426.0,south,outward,35.0,False
25,870.0,2016-08-09/09:42:00,16,N,Y,24000.0,133,3,-7.4620235,2.6798101,-0.81451015,7.9703577999999995,8.755070800000002,22.623628,,,,,539.8701553769615,40.1892146397705,12066.5,6.535566531379912,32.64479216780207,2016-08-09,8.0,4.0,7.639526032178884,2.0,2721.825973510742,7.6147407038108685,1470736200.0,-7.355746808009951,2.5501840538777496,-0.7385108314714205,22.667887881152005,8.579660122753108,4.0,-73.22731971740723,7.820630643084605,0.1819289776070917,2016-08-09 09:42:30,2.0,2.5,-12.950000047683716,5.898000001907349,-4.739000082015991,PARA,0.021932998046063856,BL,870.0,south,outward,20.0,False
26,948.0,2016-08-12/03:02:00,28,Y,Y,24400.0,482,3,-8.3120003,8.1038561,-2.2973624,11.833836999999999,12.758356,20.976429,,,,,544.3504824508965,76.50806499137062,12441.0,23.447765883038393,38.700735952985355,2016-08-12,1.0,6.0,2.5187336093816453,4.0,6465.02685546875,11.913225486035211,1470971700.0,-8.362363301119926,7.982117448311246,-2.3106718836222733,21.020022081264695,12.709400807189844,4.0,-24.479048093159992,11.789390009435373,0.41618321605953407,2016-08-12 03:02:30,2.0,,-29.233333269755047,,,PARA,0.6412844212478832,BL,948.0,south,outward,30.0,True
27,704.0,2016-08-12/05:39:00,49,Y,Y,25600.0,66,3,-8.603665199999998,6.337728500000001,-2.2785194,10.922618,11.84945,21.521959,,,,,557.5754989038354,28.311029791117594,12833.0,13.748011647526539,25.98875778231198,2016-08-12,3.0,5.0,7.91983447884467,3.0,2127.752557373047,10.799093854950842,1470981150.0,-8.590030820688696,6.157343673014054,-2.245722672046687,21.56968302792285,11.734350897651954,4.0,-27.784608459472658,10.805096660127182,0.26363108956142883,2016-08-12 05:42:30,2.0,1.6330000638961792,-27.15999984741211,3.091200017929077,0.061599984765052795,PARA,0.04769786732727388,BL,704.0,south,outward,25.0,False
28,712.0,2016-08-13/08:29:00,22,Y,N,13400.0,143,3,-7.7446069,3.8567186,-1.4256376,8.768446699999998,9.5835028,22.173793,,,,,403.40018976891804,41.67270749910569,6771.5,9.618031470891847,27.104987006494927,2016-08-13,4.0,7.0,25.35867422012447,5.0,3211.9169573102677,8.478894657703142,1471077450.0,-7.666442733264292,3.7201556294722136,-1.3547516642315558,22.21341503262375,9.427318429976792,4.0,-50.1396369934082,8.6292959646795,0.25159846094571864,2016-08-13 08:22:30,2.0,0.9956000208854675,-16.028571401323592,1.9305999755859375,-0.9688000202178955,PARA,0.00011878066970816281,BL,712.0,south,outward,35.0,False
29,734.0,2016-08-15/07:37:00,46,Y,N,13400.0,69,3,-7.8890795,4.6934188,-1.8013778999999999,9.3547163,10.181809,21.894491,,,,,403.40018976891804,28.947312153581567,6734.5,13.49466800138961,29.57926153968357,2016-08-15,6.0,6.0,9.110629401672997,4.0,2097.05153910319,9.13738603523375,1471247100.0,-7.83861926074978,4.569017769530034,-1.7471589935606238,21.928316660272202,10.057946592177618,0.0,-44.39676284790039,9.24025014284675,0.2527527818315662,2016-08-15 07:32:30,2.0,1.4047500292460124,-6.599999984105428,3.6469998757044473,-3.030999938646952,PARA,0.05839297850040159,BL,734.0,south,outward,30.0,False
30,484.0,2016-08-24/07:41:00,33,Y,N,13700.0,66,3,-6.749193099999999,4.4754266,-1.6488483,8.2643664,8.815342999999999,21.731388,,,,,407.8908682649483,28.311029791117594,6883.0,9.444253922180453,20.913355814213396,2016-08-24,6.0,7.0,10.177298787741067,5.0,1281.1384909493584,7.907271600019784,1472025450.0,-6.617343735342535,4.1636156303264995,-1.4987188310380428,21.821592014768143,8.475668564129458,3.0,-67.03518567766461,7.961731398270481,0.2951640438244853,2016-08-24 07:42:30,2.0,3.113333304723104,-26.000000272478378,-7.396476064409528,1.8467619546822138,PARA,0.07036463384965785,BL,484.0,south,outward,35.0,False
31,422.0,2016-09-01/02:50:00,13,Y,N,12900.0,248,3,-6.0372899,8.9975147,-2.6136054,11.146078999999999,11.773044,20.259377999999998,,,,,395.8025192673428,54.8794233590608,6574.0,7.791700038023691,17.51243633502796,2016-09-01,3.0,4.0,3.321980395977667,2.0,1933.8757934570312,11.382234196377915,1472698800.0,-6.074669028990355,8.878508461918802,-2.6138408486540294,20.296569112037048,11.69204157465878,2.0,-28.890750885009766,11.070915441665829,0.5030621799697556,2016-09-01 02:52:30,2.0,2.913749933242798,-23.449999809265137,5.279500126838684,-4.088500201702118,PARA,0.18995079804994552,BL,422.0,south,outward,20.0,False
32,657.0,2016-09-03/17:09:00,16,N,Y,24400.0,259,3,-0.7175081,9.0432163,-4.6033818,10.172792,12.793768,17.730032,,,,,544.3504824508965,56.08330271000409,12329.5,9.410914884865447,24.215367154494988,2016-09-03,11.0,5.0,3.327210664984505,3.0,3133.4827514648437,10.210376616564908,1472923050.0,-0.8110513393681738,9.156224080180555,-4.56720312294558,17.77610918523465,12.840254805783536,3.0,-2.4099012851715087,10.264724766773966,0.1640192098206364,2016-09-03 17:07:30,2.0,1.9838666677474976,-38.67999954223633,3.392900085449219,-0.7594999939203262,PARA,0.34387334756025134,BL,657.0,south,outward,25.0,False
33,412.0,2016-09-04/01:51:00,16,Y,Y,23400.0,248,3,-5.3968355,9.692186,-2.6095092,11.39965,12.0274,19.936826,,,,adjust start time,533.0790654772292,54.8794233590608,11824.0,9.208080462912351,17.14547732258403,2016-09-04,1.0,4.0,5.728141621882354,2.0,3269.237045288086,11.750601831205781,1472954400.0,-5.442255746823621,9.60430235061439,-2.6109910052678336,19.96949414915514,11.963710913970452,3.0,-21.480462074279785,11.343776974950242,0.3013977165406019,2016-09-04 01:52:30,2.0,2.5354999899864197,-27.34999990463257,1.7484999597072597,3.253499984741211,PARA,0.057036103841038854,BL,412.0,south,outward,20.0,False
34,274.0,2016-09-04/06:20:00,15,Y,N,24400.0,139,3,-5.8494743,5.5797112,-1.987297,8.3245947,8.7209233,21.11011,,,,,544.3504824508965,41.08573863919486,12269.5,6.270781464798405,12.590411326876982,2016-09-04,3.0,4.0,3.321311747135587,2.0,998.8830871582031,8.227201024626378,1472970600.0,-5.8123017645364,5.379930377677909,-1.9127476779451797,21.165372414585967,8.52722160604565,3.0,-58.99231433868408,8.148047578982329,0.10796114927715002,2016-09-04 06:22:30,2.0,2.527000069618225,-40.84999942779541,2.9146250486373897,2.920124888420105,PARA,0.19001431385738088,BL,274.0,south,outward,20.0,False
35,444.0,2016-09-05/02:02:00,12,Y,N,25600.0,482,3,-5.3324836,9.593969699999999,-2.6098373,11.282326,11.884576,19.944073,,,,,557.5754989038354,76.50806499137062,13041.0,10.010214652568944,18.12390293259952,2016-09-05,3.0,4.0,0.1438660647781607,2.0,3582.3472442626953,11.638983339843076,1473041400.0,-5.3711351099329985,9.507931931119328,-2.610592213438239,19.973401022880346,11.82380903675326,3.0,-17.022502422332764,11.228016862954005,0.5354142448768526,2016-09-05 02:02:30,2.0,1.7092500627040863,-27.15000009536743,0.7475000023841858,-0.1289999708533287,PARA,0.9305932133287895,BL,444.0,south,outward,20.0,True
36,1061.0,2016-09-05/20:56:00,46,Y,N,23400.0,256,3,-2.9015401,11.014272,-3.2760217999999997,11.851811,13.166638,18.763548999999998,,,,,533.0790654772292,55.75754989038354,11828.0,26.946311922169834,43.950569686471006,2016-09-05,11.0,5.0,3.849199542536232,3.0,3059.40986328125,12.267294058499724,1473109650.0,-3.006949124564068,11.035213348652208,-3.214853756199525,18.80946859575505,13.147107326423642,3.0,-3.850224256515503,11.881028074802064,0.2944221879231457,2016-09-05 20:57:30,2.0,1.347599983215332,-25.559999465942386,2.2689666986465453,0.39390000998973845,PARA,0.27821503063130715,BL,1061.0,south,outward,25.0,False
37,899.0,2016-09-08/04:39:00,33,Y,,13100.0,133,3,-5.4903726,7.335199799999999,-2.4058173,9.4729776,9.9094543,20.505843,,,,,398.8589547662993,40.1892146397705,6616.5,13.874114384007688,32.92854274918198,2016-09-08,3.0,4.0,1.280904866336641,2.0,2570.445556640625,9.616230963769649,1473309900.0,-5.495268550920967,7.232327266639724,-2.3854043009149053,20.533278902119644,9.822328980472058,4.0,-39.904480934143066,9.391437352473597,0.3271881801856611,2016-09-08 04:37:30,2.0,2.5806249380111694,-13.349999904632567,-0.7576250359416008,-5.545499920845032,PARA,0.5270539134201344,BL,899.0,south,outward,20.0,False
38,,2017-04-06/19:08:00,42,Y,N,25600.0,139,3,-5.0736156999999995,-8.1321666,-2.3244361000000002,9.8673731,10.537344000000001,3.896428,,,,,557.5754989038354,41.08573863919486,12869.5,17.524254755114246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
39,1441.0,2017-08-02/09:24:00,12,Y,N,14100.0,257,1,-7.069195,-0.89560664,3.375235,7.884655400000001,8.2176416,0.44425849,,,,,413.80263833343605,55.866345213133975,7178.5,7.290817520173593,30.92185709188406,2017-08-02,1.0,4.0,3.8428976451753236,2.0,1802.5152130126953,7.818497344488144,1501666200.0,-6.895759797549688,-0.9382424429279163,3.344318923986629,0.4757197825631998,8.055151487548905,0.0,61.20669174194336,7.721565507031661,0.5678695399841116,2017-08-02 09:22:30,2.0,1.6595000028610227,3.5000000596046448,-2.978500008583069,0.9419999569654466,ANTI,0.14639470844820002,BL,1441.0,north,outward,20.0,False
40,,2017-08-17/12:39:00,56,Y,Y,13700.0,133,3,-17.301672,15.967965,-3.2404866,23.766037,26.968215999999998,20.950982,,,,,407.8908682649483,40.1892146397705,6916.5,23.485680514786218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
41,583.0,2017-08-24/15:09:00,17,N,Y,24300.0,257,1,-12.10212,5.2152265,2.1571521000000002,13.353396,13.640026,22.449192,,,,,543.2338649008169,55.866345213133975,12278.5,9.958332844898294,22.57356877029647,2017-08-24,3.0,4.0,0.7829419946646281,2.0,2408.715774536133,13.26530452578255,1503588000.0,-11.944337951821693,5.0476601742996445,2.209583197342711,22.478423817253258,13.426511604344784,0.0,3.6842350363731384,13.154201134123298,2.4388916860203453,2017-08-24 15:12:30,2.0,1.816875010728836,-14.70000004768372,-2.3099999725818634,1.3170000612735748,PARA,0.6760616578019626,PS,583.0,north,earthward,20.0,True
42,652.0,2017-08-30/07:53:00,21,Y,N,24400.0,493,4,-9.458679400000001,3.9761474000000003,1.7052054,10.401158,10.568355,22.488145000000003,,,,,544.3504824508965,77.37615746056865,12446.5,17.818423020797837,24.120433090552353,2017-08-30,1.0,4.0,5.6401064562548076,2.0,6329.385467529297,17.157358451971024,1504080600.0,-9.145885123807826,3.6940835147738595,1.7083661615399621,22.543701567335397,10.167721607544,0.0,26.664018630981445,10.010750245648982,0.7998754576422765,2017-08-30 08:02:30,2.0,1.7938750088214874,-4.850000023841858,-2.449000060558319,0.1204999964684248,PARA,0.05960277008066406,BL,652.0,north,earthward,20.0,False
43,1357.0,2017-09-02/03:35:00,13,Y,Y,13400.0,257,1,-8.9046019,3.6136013999999994,2.1679904999999997,9.8514077,10.432263,22.520694,,,,,403.40018976891804,55.866345213133975,6828.5,7.9303035103106305,21.44659667915472,2017-09-02,4.0,4.0,3.209877944316444,2.0,2095.6055755615234,9.643966247825231,1504323900.0,-8.71985815889498,3.4427767707023036,2.1359913166180045,22.556294954170305,10.203328328924279,4.0,61.97898578643799,9.615309130115731,0.2235545670533221,2017-09-02 03:37:30,2.0,2.8949166536331177,-14.100000143051147,4.912999987602234,-3.754999995231629,ANTI,0.20090181514030792,BL,1357.0,north,outward,20.0,False
44,1344.0,2017-09-13/09:02:00,31,N,Y,24400.0,133,1,-7.6042977,4.3322505,0.72132858,8.781460699999998,8.8451209,22.020259,,,,,544.3504824508965,40.1892146397705,12266.5,12.654283214784664,17.78176644250896,2017-09-13,4.0,5.0,1.346345647401265,3.0,1066.71142578125,8.847026682435178,1505294250.0,-7.329152537828324,3.9848308268636727,0.7734735150695926,22.097782431730717,8.441966668443598,4.0,31.006048965454102,8.378680179849763,1.4188549958912753,2017-09-13 09:07:30,2.0,3.4335999488830566,-16.239999961853027,0.26360002160072293,1.2524000406265259,ANTI,0.7181583560988003,PS,1344.0,north,outward,25.0,True
